CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
14625	15145	143	0.8793	-0.105
997	15145	143	0.8781	-0.011
997	1538	143	0.9061	0.000
997	16714	143	0.8692	-0.011
1538	16714	143	0.9435	-0.011
1538	15145	143	0.9512	-0.011
8870	9391	144	1.0	0.000
9391	15881	144	0.9026	0.036
8577	8870	144	0.9465	-0.036
8577	15881	144	0.9085	0.000
8870	15881	144	0.9026	0.036
8577	9391	144	0.9465	-0.036
8577	10244	144	0.84	0.000
8450	8473	145	0.9112	18.010
8450	8540	145	0.8278	-28.031
842	2587	146	0.9132	28.031
4109	4482	147	0.9338	-0.000
8734	8835	147	0.9493	0.000
2121	2869	147	0.8304	0.000
8807	9001	147	0.894	0.000
1020	2121	147	0.8295	0.000
1181	4109	147	0.9243	14.016
1020	1251	147	0.8726	0.000
5027	8617	147	0.9245	0.000
1476	5453	147	0.9028	-0.000
10161	10185	147	0.8904	0.000
5106	5453	147	0.9298	0.000
512	2342	147	0.9267	0.000
5162	9001	147	0.9161	0.000
5162	8835	147	0.9109	0.000
3499	5162	147	0.9094	-0.000
1984	5453	147	0.9163	0.000
1181	5027	147	0.9547	-0.000
2320	5547	147	0.9005	-0.000
2447	2756	147	0.8805	-0.000
2756	4482	147	0.8876	-0.000
751	1251	147	0.9152	0.000
1181	8617	147	0.929	0.000
585	1724	147	0.9358	-0.000
3499	8734	147	0.9023	0.000
406	572	147	0.9736	0.000
3152	5547	147	0.8342	-0.052
4482	7412	147	0.9605	0.000
528	4482	147	0.873	2.016
2320	8315	147	0.8767	-0.000
585	1030	147	0.9326	-0.000
528	1030	147	0.9461	-0.000
4109	8617	147	0.8885	-14.016
4109	7412	147	0.9548	0.000
572	4482	147	0.9605	-0.000
512	787	147	0.9708	0.000
1476	9001	147	0.9253	0.000
8807	9728	147	0.8947	0.000
2622	4109	147	0.9238	0.000
1181	8734	147	0.9345	0.000
1476	1984	147	0.9694	-0.000
528	585	147	0.9695	0.000
4072	9759	147	0.8603	0.000
1476	8835	147	0.9296	0.000
3387	5547	147	0.9281	0.000
1984	3499	147	0.9427	0.000
3499	9728	147	0.9017	0.000
406	1181	147	0.9077	-14.016
8617	8734	147	0.9161	0.000
1020	4046	147	0.8714	0.000
1251	2121	147	0.8011	-0.000
425	1813	147	0.8981	-0.000
1181	8835	147	0.933	0.000
406	4482	147	0.9696	-0.000
305	1444	147	0.847	-14.016
1476	3499	147	0.9357	0.000
1181	5162	147	0.9193	-0.000
2320	3387	147	0.9029	-0.000
2320	3499	147	0.9155	0.000
572	2622	147	0.9165	-0.000
8617	9001	147	0.9036	0.000
1984	8617	147	0.9221	0.000
1476	5162	147	0.929	-0.000
5027	8835	147	0.9355	0.000
5106	5162	147	0.9271	0.000
585	4482	147	0.8763	2.016
787	10161	147	0.7898	14.016
5547	9750	147	0.8401	0.073
5547	8315	147	0.8859	-0.000
406	2622	147	0.9223	0.000
5027	5162	147	0.9404	0.000
406	585	147	0.8842	-2.016
8734	9728	147	0.9089	0.000
1251	2869	147	0.8195	0.000
2236	2342	147	0.8532	0.000
5027	9001	147	0.9227	0.000
2622	4482	147	0.9208	-0.000
3387	3499	147	0.9353	0.000
406	7412	147	0.9736	0.000
425	2342	147	0.9239	0.000
1476	8617	147	0.9253	-0.000
305	512	147	0.9355	0.000
512	10161	147	0.773	14.016
572	7412	147	1.0	0.000
8835	9001	147	0.9087	0.000
10185	11953	147	0.7599	12.000
2622	7412	147	0.9165	0.000
305	2236	147	0.8521	-0.000
512	2236	147	0.8835	-0.000
5326	5598	147	0.8503	0.000
787	1813	147	0.9034	-0.000
751	1030	147	0.847	-14.016
305	425	147	0.9219	0.000
1813	2342	147	0.8605	0.000
425	512	147	0.9471	0.000
5326	5453	147	0.9025	0.000
5106	5326	147	0.9019	0.000
2121	4046	147	0.9098	0.000
1020	2869	147	0.7991	0.000
305	1813	147	0.909	-0.000
5162	8617	147	0.9102	0.000
528	1724	147	0.949	-0.000
1984	8835	147	0.933	0.000
1984	5027	147	0.9644	-0.000
1984	8734	147	0.9369	0.000
8734	9001	147	0.8984	0.000
1984	9001	147	0.9214	0.000
2342	10161	147	0.7822	14.016
512	1813	147	0.9137	-0.000
3433	11953	147	0.7597	0.000
1251	4046	147	0.8249	-0.000
8807	8835	147	0.9145	0.000
305	4414	147	0.847	-14.016
787	2236	147	0.8911	-0.000
751	1444	147	0.8519	2.016
1181	9001	147	0.9165	0.000
1813	2236	147	0.8992	0.000
8835	9728	147	0.9187	0.000
1476	5027	147	0.9545	-0.000
1181	1984	147	0.9593	-0.000
751	1020	147	0.8473	0.000
2869	4046	147	0.8328	-0.000
1476	8734	147	0.9259	0.000
8617	8835	147	0.9187	0.000
425	2236	147	0.8756	-0.000
1181	1476	147	0.9702	0.000
1444	4414	147	1.0	0.000
1030	1724	147	0.9481	0.000
425	787	147	0.9402	0.000
1984	5162	147	0.9461	0.000
3387	8315	147	0.8961	-0.000
751	4414	147	0.8519	2.016
9750	9759	147	0.7505	-0.000
572	4109	147	0.9548	-0.000
5162	5453	147	0.9156	0.000
787	2342	147	0.9384	0.000
406	4109	147	0.9464	0.000
5027	8734	147	0.9235	0.000
3499	9001	147	0.8964	0.000
305	2342	147	0.8858	0.000
305	787	147	0.9231	0.000
9288	10161	147	0.7843	0.000
2342	10185	147	0.7539	14.016
5027	5453	147	0.919	0.000
2622	8617	147	0.8886	-14.016
5027	5106	147	0.9234	0.000
2398	2887	148	0.8875	0.000
1239	4594	148	0.8561	0.000
1239	2887	148	0.893	-0.000
2887	4594	148	0.857	0.000
1239	2398	148	0.9065	-0.000
2398	4594	148	0.8742	0.000
2331	12848	149	0.8395	0.000
8744	9379	150	0.8075	18.011
1131	1487	151	0.9367	-15.995
3672	9780	151	0.8321	-44.026
568	9814	151	0.8446	-30.010
2160	9780	151	0.781	46.005
430	9814	151	0.9088	-30.010
3672	12116	151	0.8536	15.995
2160	6811	151	0.9627	-0.000
1487	4988	151	0.9102	-14.016
9431	9814	151	0.8707	-30.010
9431	10386	151	0.8992	-0.000
2160	3672	151	0.8329	90.031
1487	9780	151	0.8245	-14.016
1487	3672	151	0.859	30.010
568	12116	151	0.8584	0.000
3672	4988	151	0.8575	-44.026
10386	14089	151	0.8776	0.000
8867	12085	151	0.896	-14.016
1487	9431	151	0.8286	46.006
568	2199	151	0.8593	-30.010
9431	16749	151	0.8862	-0.000
2199	4988	151	0.8335	-30.011
430	16749	151	0.9311	-0.000
430	9431	151	0.8926	0.000
9431	14089	151	0.9337	0.000
568	16749	151	0.8577	0.000
4988	12116	151	0.8277	60.021
12527	14089	151	0.8275	0.000
12116	14089	151	0.8713	0.000
3672	16749	151	0.8442	15.995
2199	10386	151	0.8893	30.010
568	1487	151	0.8227	-46.005
9814	14089	151	0.8499	30.010
2199	14089	151	0.8613	30.011
3672	6811	151	0.8289	-90.032
6811	8867	151	0.965	0.000
430	568	151	0.8719	-0.000
4988	16749	151	0.8282	60.021
430	4988	151	0.8504	-60.021
2197	12085	151	0.7919	-106.027
9814	12116	151	0.8931	30.010
14089	16749	151	0.8657	-0.000
4988	9780	151	0.8487	-0.000
430	14089	151	0.8719	0.000
2199	9431	151	0.8737	30.010
2197	4988	151	0.8272	-46.006
568	9431	151	0.931	0.000
2160	8867	151	0.9677	-0.000
8867	9780	151	0.7804	46.005
430	10386	151	0.9185	-0.000
430	12116	151	0.9317	-0.000
1131	3672	151	0.858	14.016
12116	16749	151	0.9247	0.000
10386	12116	151	0.9156	0.000
9814	10386	151	0.8946	30.010
1131	4988	151	0.9274	-30.010
568	10386	151	0.8657	0.000
6811	9780	151	0.7712	46.005
568	14089	151	0.9134	0.000
3672	10386	151	0.8509	15.995
6811	12085	151	0.9001	-14.016
430	2199	151	0.9262	-30.010
1131	9780	151	0.8346	-30.011
2160	12085	151	0.8955	-14.016
10386	16749	151	0.9119	0.000
2199	9814	151	0.9339	0.000
2199	16749	151	0.8983	30.010
9780	12085	151	0.7872	-60.021
9431	12116	151	0.892	-0.000
1487	10386	151	0.8214	46.005
1131	2197	151	0.8284	15.995
9814	16749	151	0.9064	30.010
568	12527	151	0.8254	0.000
2199	12116	151	0.8983	30.010
430	3672	151	0.8638	-15.995
2160	4988	151	0.8232	46.005
14237	14417	152	0.8954	-88.054
14237	14416	152	0.8304	-44.026
14416	14417	152	0.9082	-44.027
864	1384	154	0.966	0.019
3040	7712	154	0.976	0.057
9371	12093	154	0.9749	-0.036
5749	7712	154	0.9767	0.036
5975	15987	154	0.9686	0.000
3569	12093	154	0.9741	-0.029
3569	5975	154	0.9801	0.008
5	600	154	1.0	0.010
3569	15374	154	0.9546	0.013
195	1085	154	0.9632	-0.026
600	1252	154	0.968	-0.054
8980	16015	154	0.9374	0.000
4462	12093	154	0.9134	-0.000
15343	15987	154	0.9547	0.000
11396	12227	154	0.8932	-28.019
10	1384	154	0.9775	0.008
1085	1252	154	0.9783	-0.018
14930	15374	154	0.9458	0.005
501	5749	154	0.9705	-0.015
9371	11506	154	0.8929	-0.008
8980	12227	154	0.8669	-28.031
703	1252	154	0.968	-0.052
5	3040	154	0.9802	-0.047
12227	15744	154	0.9018	28.038
5749	7783	154	0.9715	0.022
10	864	154	0.9681	-0.011
608	703	154	0.9738	0.016
501	608	154	0.9809	0.002
703	3040	154	0.9802	-0.055
5	16184	154	0.9676	-0.010
608	13861	154	0.9801	0.004
5	7712	154	0.9777	0.010
12093	14930	154	0.9742	0.036
1085	13861	154	0.9711	0.022
195	1384	154	0.9618	-0.028
10	501	154	0.9706	0.026
15343	15374	154	0.9711	0.005
12093	15987	154	0.9735	0.036
608	16184	154	0.9769	-0.002
501	3040	154	0.9779	-0.037
5	7783	154	0.9761	-0.004
3569	14930	154	0.9737	0.008
15744	16015	154	0.9132	-0.006
3040	5749	154	0.9884	0.022
8980	11647	154	0.9361	0.006
5749	13861	154	0.978	0.022
120	11396	154	0.9552	-0.012
12227	16015	154	0.862	28.031
9371	14930	154	0.9794	0.000
600	16184	154	0.9676	-0.020
1252	7783	154	0.9646	0.040
600	13861	154	0.9768	-0.014
501	1252	154	0.9725	-0.034
7712	7783	154	0.9717	-0.014
120	16015	154	0.913	-0.000
11396	15744	154	0.9331	0.019
608	5749	154	0.9822	-0.018
9371	15343	154	0.9418	0.000
3569	9371	154	0.9751	0.008
5975	12093	154	0.9734	-0.036
11396	11647	154	0.9233	0.019
5749	16184	154	0.9699	0.015
703	7783	154	0.9761	-0.012
600	3040	154	0.9802	-0.057
608	7783	154	0.9732	0.004
501	16184	154	0.9677	0.000
5	13861	154	0.9768	-0.004
11647	12227	154	0.876	-28.038
703	5749	154	0.9767	-0.033
3040	7783	154	0.9743	0.044
15374	15987	154	0.9576	-0.005
5975	11506	154	0.8857	-0.008
7712	16184	154	0.9675	-0.020
3040	13861	154	0.986	0.044
10	1252	154	0.9783	-0.008
7783	16184	154	0.9671	-0.006
11506	14930	154	0.8934	0.008
1085	1384	154	0.9775	-0.002
11647	15744	154	0.9243	0.000
195	3041	154	0.935	-0.047
7712	15343	154	0.9696	-0.010
7783	13861	154	0.9742	0.000
4462	12227	154	0.8332	-46.005
120	15744	154	0.931	0.006
195	864	154	0.9751	-0.047
5975	14930	154	0.9729	0.000
3040	16184	154	0.9709	0.037
3569	15343	154	0.9557	0.008
864	1085	154	0.9681	0.021
3569	15987	154	0.9729	0.008
8980	11396	154	0.9271	-0.012
608	1252	154	0.9687	-0.036
703	13861	154	0.9768	-0.012
501	13861	154	0.9783	0.006
14930	15987	154	0.9672	0.000
195	4462	154	0.8226	-0.036
11647	16015	154	0.9331	-0.006
12093	15374	154	0.944	0.041
5	608	154	0.9738	-0.008
10	195	154	0.9677	0.036
120	12093	154	0.9153	17.974
9371	15374	154	0.949	0.005
11396	16015	154	0.9184	0.012
10	1085	154	1.0	0.010
5	703	154	1.0	0.008
9371	15987	154	0.9695	0.000
600	608	154	0.9738	-0.018
120	11647	154	0.9173	0.006
5	1252	154	0.968	-0.044
600	7783	154	0.9761	-0.014
120	12227	154	0.9043	-28.031
703	16184	154	0.9676	-0.018
703	7712	154	0.9777	0.002
8980	15744	154	0.9268	0.006
5	5749	154	0.9767	-0.025
10	13861	154	0.9711	0.033
1252	13861	154	0.9797	0.041
5975	15374	154	0.944	0.005
864	1252	154	0.9723	0.003
600	703	154	1.0	-0.002
120	8980	154	0.9189	-0.000
600	5749	154	0.9767	-0.036
600	7712	154	0.9777	0.000
5975	9371	154	0.9721	0.000
608	3040	154	0.9877	-0.039
6392	7628	155	1.0	-0.000
7628	13983	155	1.0	0.000
6392	13983	155	1.0	-0.000
4567	6790	156	1.0	0.000
8591	9202	157	0.9141	-0.000
3967	8704	159	0.7944	-157.060
2066	8704	159	0.843	-15.937
2066	11848	159	0.8378	-137.943
10199	13943	159	0.8206	-34.021
8704	10199	159	0.7947	0.015
81	943	160	0.9269	-0.000
81	218	160	0.9377	0.000
218	292	160	0.8938	18.010
298	4847	160	0.8975	-0.000
91	620	160	0.8581	-35.037
292	3894	160	0.8549	0.000
199	236	160	0.9205	18.011
25	13876	160	0.9655	0.000
81	236	160	0.9216	-0.000
25	186	160	0.9166	36.021
199	13876	160	0.9605	-18.011
91	236	160	0.9421	18.011
75	199	160	0.9228	18.011
292	483	160	0.8553	-36.021
88	620	160	0.8747	-35.037
3894	6046	160	0.8977	0.000
75	483	160	0.9219	18.011
186	13876	160	0.9219	-36.021
88	943	160	0.8836	18.010
620	13876	160	0.892	17.027
199	943	160	0.9157	18.010
3894	4847	160	0.9057	0.000
687	15687	160	0.9062	-0.000
292	6046	160	0.886	0.000
620	1927	160	0.8529	35.037
943	1927	160	0.899	-18.010
107	186	160	0.9042	-18.011
107	292	160	0.9073	0.000
81	186	160	0.9092	-0.000
218	483	160	0.9021	-18.011
107	943	160	0.899	-18.011
88	1927	160	0.8918	0.000
186	6046	160	0.8895	18.011
25	199	160	0.9703	18.011
88	13876	160	0.9376	-18.011
292	4847	160	0.8901	0.000
107	298	160	0.9162	0.000
88	262	160	0.9096	36.021
943	6046	160	0.9023	18.011
218	943	160	0.8825	-0.000
91	298	160	0.8947	36.021
75	5900	160	0.9097	0.000
298	716	160	0.9505	-0.000
25	88	160	0.9123	18.011
262	6046	160	0.9218	0.000
620	15687	160	0.9053	-145.026
25	91	160	0.9136	18.011
298	6046	160	0.8999	-0.000
107	218	160	0.8992	-18.010
25	218	160	0.925	36.021
186	262	160	0.9548	18.011
25	1927	160	0.8868	18.011
4847	6046	160	0.96	0.000
25	81	160	0.9155	36.021
218	13876	160	0.8911	-36.021
81	4847	160	0.9072	18.010
716	863	160	0.8173	-18.010
75	218	160	0.9406	36.021
236	1927	160	0.8651	-18.010
81	6046	160	0.9146	18.010
218	5900	160	0.8672	-36.021
91	199	160	0.9213	0.000
3894	3944	160	0.8701	0.000
236	298	160	0.9467	18.011
236	716	160	0.9053	18.011
107	199	160	0.9206	-36.021
25	483	160	0.8986	18.011
107	262	160	0.929	0.000
91	13876	160	0.9037	-18.010
716	3894	160	0.865	0.000
943	4847	160	0.8878	18.011
3944	6046	160	0.9143	0.000
75	81	160	0.9195	36.021
25	75	160	0.9486	0.000
107	6046	160	0.9411	0.000
262	4847	160	0.9201	0.000
298	3894	160	0.8919	-0.000
3944	4093	160	0.8375	-18.010
620	687	160	0.9249	-145.026
81	107	160	0.9397	18.010
91	1927	160	0.8673	0.000
483	5900	160	0.8922	-18.010
75	13876	160	0.9249	0.000
186	4847	160	0.883	18.011
3944	4847	160	0.9202	0.000
1927	13876	160	0.8973	-18.011
186	943	160	0.8913	-0.000
107	4847	160	0.9451	0.000
186	199	160	0.9279	-18.011
75	292	160	0.862	54.032
81	199	160	0.9508	-18.011
262	943	160	0.8746	-18.011
88	199	160	0.9348	0.000
88	186	160	0.9563	18.011
10203	12015	161	0.8754	0.000
2337	12015	161	0.7357	-0.052
8799	12015	161	0.8837	-0.000
8799	10203	161	0.8963	-0.000
8680	8799	161	0.9289	0.000
8680	10203	161	0.8778	0.000
2337	10203	161	0.7266	-0.052
8680	9259	161	0.872	0.000
8680	12015	161	0.8753	0.000
8799	9259	161	0.8596	0.000
9259	12015	161	0.8646	-0.000
9259	10203	161	0.8518	-0.000
5602	14597	163	1.0	0.000
9303	11144	164	0.7004	30.011
3417	12283	165	0.8176	17.027
1075	5928	165	0.8279	-17.027
596	1075	165	0.9189	17.027
1250	1419	165	0.8857	-45.058
1250	4045	165	0.813	-17.027
4100	4485	165	0.7234	-45.058
3933	4100	165	0.8951	17.027
5928	8088	165	0.8675	-0.000
420	1075	165	0.7855	45.058
420	4485	165	0.7092	-178.003
420	5928	165	0.7894	28.031
4100	12283	165	0.766	188.156
1250	12283	165	0.7817	-61.956
1419	4045	165	0.8056	28.031
1075	8088	165	0.8197	-17.027
596	5928	165	0.8887	-0.000
420	8088	165	0.7554	28.031
596	8088	165	0.8559	-0.000
420	596	165	0.8281	28.031
3933	4485	165	0.7558	-28.031
11877	11915	166	0.8459	0.000
11143	11915	166	0.7697	43.042
14159	14185	167	0.9073	0.000
12325	12990	168	1.0	0.000
11998	12325	168	0.7515	-0.073
11998	12990	168	0.7515	-0.073
2610	6503	169	0.7697	0.000
1831	2610	169	0.7697	0.000
1831	6503	169	1.0	0.000
2917	4007	170	0.7821	0.000
2917	12458	170	0.8825	0.000
4007	12458	170	0.8191	-0.000
11131	12458	170	0.7977	-0.000
4817	16051	171	0.8709	-0.000
5145	7492	172	0.7048	180.152
4983	5145	172	0.7263	-198.162
11018	12109	173	0.7011	78.005
4342	4448	173	0.8007	-0.067
3844	4342	173	0.8771	-0.000
4448	13194	173	0.752	0.036
9264	13405	173	0.7059	0.067
4342	14686	173	0.843	0.000
4422	14686	173	0.7648	0.067
4422	12109	173	0.7983	0.067
4422	13194	173	0.752	0.036
6511	11018	173	1.0	-0.000
12173	13194	173	0.8234	-0.036
12109	12173	173	0.8907	0.006
9264	14686	173	0.755	0.067
4448	14686	173	0.7648	0.067
12109	13405	173	0.7276	0.000
6511	12109	173	0.7011	78.005
4422	9264	173	0.7077	0.000
4448	12109	173	0.7983	0.067
4342	13405	173	0.7396	0.000
9264	12109	173	0.7843	0.067
12109	13194	173	0.7749	-0.031
4342	12173	173	0.8919	0.006
4342	4422	173	0.8007	-0.067
3844	4422	173	0.8007	-0.067
4342	12109	173	0.8983	0.000
13405	14686	173	0.7045	-0.000
9264	12173	173	0.8373	0.073
3844	14686	173	0.8165	0.000
9264	13194	173	0.7654	0.036
3844	12109	173	0.8847	0.000
3844	4448	173	0.8007	-0.067
12109	14686	173	0.8231	0.000
4448	9264	173	0.7077	0.000
4342	9264	173	0.7798	-0.067
4422	4448	173	1.0	-0.000
3844	12173	173	0.9015	0.006
13194	14686	173	0.7386	0.031
4342	13194	173	0.7768	-0.031
2072	15615	175	1.0	-0.000
4108	4172	176	0.8568	-45.057
3907	4108	176	0.9199	0.000
898	4172	176	0.8796	0.000
898	4108	176	0.7945	45.058
898	1649	176	0.8769	28.031
1649	4172	176	0.847	-28.031
4172	4228	176	0.8803	-0.000
1649	3907	176	0.7488	17.027
1649	4228	176	0.8505	-28.031
1649	4061	176	0.855	-28.031
3907	4172	176	0.8521	-45.057
4061	4108	176	0.8066	45.058
1649	4108	176	0.7633	17.027
4061	4228	176	0.899	-0.000
898	3907	176	0.7843	45.058
898	4228	176	0.8848	0.000
898	4061	176	0.9017	0.000
4061	4172	176	0.8961	0.000
3907	4061	176	0.8101	-45.058
11472	12243	177	0.7433	-51.032
939	4669	178	0.7343	-74.018
4668	16485	178	0.7258	-239.082
1491	3673	178	0.7235	1.999
939	1491	178	0.7464	-1.999
7289	16485	178	0.8413	0.000
408	7293	178	0.8237	0.000
3673	4669	178	0.7208	-74.019
540	7293	178	0.7076	45.058
591	3917	178	0.8101	-222.056
3590	16220	178	0.9676	0.001
458	4656	178	0.83	17.027
540	1890	178	0.7687	28.031
700	795	178	0.7426	-257.093
591	16220	178	0.8491	16.818
700	1336	178	0.9559	0.000
602	954	178	0.8278	74.019
3917	4016	178	0.9082	-74.018
939	16485	178	0.7501	-74.018
4016	4669	178	0.7106	18.010
458	795	178	0.9115	-74.019
4016	16485	178	0.7283	18.011
458	700	178	0.7421	183.075
602	1336	178	0.8456	74.019
408	3094	178	0.8023	74.019
3917	4656	178	0.7722	165.064
402	408	178	0.7037	74.019
402	4016	178	0.7432	-313.101
591	7293	178	0.7453	91.046
3917	16220	178	0.7321	238.874
795	16220	178	0.7197	164.855
3673	16466	178	0.7235	-1.999
402	3094	178	0.7099	148.038
1759	3094	178	0.8351	17.027
1759	7293	178	0.8077	-56.992
408	1890	178	0.8142	-17.027
3590	3917	178	0.726	-238.873
1759	1890	178	0.7729	-74.019
795	4656	178	0.7979	91.045
458	591	178	0.8126	74.019
4669	16485	178	0.8492	0.000
402	591	178	0.8881	-17.027
458	1336	178	0.7497	183.075
602	700	178	0.8396	74.019
1890	3094	178	0.7269	91.046
954	4656	178	0.7365	-166.048
408	1759	178	0.795	56.992
3094	7293	178	0.7811	-74.019
3673	7289	178	0.7095	-74.018
939	7289	178	0.7449	-74.018
591	795	178	0.7543	-148.037
458	16220	178	0.7744	90.837
2862	3673	178	0.7208	74.019
591	4016	178	0.7708	-296.074
4668	7289	178	0.7051	-239.082
795	3917	178	0.8612	-74.019
939	3673	178	0.8443	0.000
939	4016	178	0.7318	-92.029
602	3673	178	0.748	-239.083
700	954	178	0.9336	0.000
2862	7289	178	0.8454	0.000
402	795	178	0.7572	-165.064
1336	4656	178	0.7591	-166.048
939	2862	178	0.7343	-74.018
458	3917	178	0.8873	-148.037
2862	16485	178	0.8492	0.000
402	458	178	0.7958	-91.045
954	1336	178	0.9348	0.000
458	3590	178	0.7647	90.836
1890	7293	178	0.8344	17.027
700	4656	178	0.7398	-166.048
795	4016	178	0.8753	-148.037
795	954	178	0.7502	257.093
2862	4016	178	0.7106	-18.010
939	16466	178	0.7464	-1.999
1491	16466	178	1.0	0.000
591	3590	178	0.8375	16.817
4016	4656	178	0.729	239.082
402	3917	178	0.7862	-239.083
1336	3917	178	0.7222	-331.112
402	3590	178	0.9193	-0.210
591	1759	178	0.7279	148.038
458	4016	178	0.8202	-222.056
402	16220	178	0.9252	-0.209
795	1336	178	0.7528	257.093
2862	4669	178	1.0	0.000
408	591	178	0.8556	-91.045
408	3590	178	0.8138	-74.228
4669	7289	178	0.8454	0.000
408	16220	178	0.8143	-74.228
939	3917	178	0.7726	-18.010
3673	16485	178	0.7264	-74.018
602	939	178	0.8268	-239.083
1997	14279	180	0.7504	0.000
1439	2795	180	0.7139	-41.084
8133	11448	180	0.8185	0.015
1439	8133	180	0.8008	-0.036
2795	3096	180	0.8167	0.000
2795	11448	180	0.7285	41.063
4883	8133	180	0.8173	-0.016
1439	11448	180	0.837	-0.021
1439	4883	180	0.8514	-0.021
1997	2795	180	0.9397	0.000
2795	14279	180	0.8167	0.000
1058	8133	180	0.7623	41.084
1997	3096	180	0.7504	0.000
1058	14279	180	0.7939	0.036
3096	14279	180	1.0	-0.000
2795	4883	180	0.7364	41.063
1997	8133	180	0.7344	41.048
1058	3096	180	0.7939	0.036
2795	8133	180	0.7629	41.048
1058	2795	180	0.8659	0.036
4883	11448	180	0.8864	-0.000
1058	1997	180	0.8509	0.036
4452	13082	182	0.8146	36.021
1508	4452	182	0.7468	-17.874
11978	13082	182	0.9052	18.011
1508	4677	182	0.7745	0.136
12278	13082	182	0.9439	0.000
4452	11978	182	0.8907	18.010
1508	12278	182	0.726	18.147
4452	12278	182	0.8089	36.021
1508	13082	182	0.747	18.147
5250	12278	182	0.8037	180.064
11978	12278	182	0.887	18.011
1508	11978	182	0.7673	0.135
4677	5250	182	0.8463	-162.053
4452	12164	182	0.9493	-0.000
4677	13082	182	0.91	18.011
1508	5250	182	0.7072	-161.917
4452	5250	182	0.8334	-144.043
4677	11978	182	0.9666	-0.001
12164	13082	182	0.8153	36.021
4677	12278	182	0.8892	18.011
1508	12164	182	0.7412	-17.875
4677	12164	182	0.911	-18.011
11978	12164	182	0.914	-18.010
12164	12278	182	0.8108	36.021
5250	13082	182	0.8235	180.064
4452	4677	182	0.9097	18.010
5250	11978	182	0.8474	162.053
5250	12164	182	0.8262	144.043
660	11904	183	0.9191	0.126
11904	16699	183	1.0	-0.000
660	16699	183	0.9191	0.126
245	347	186	0.8455	-14.016
347	556	186	0.9033	0.000
3925	3984	187	1.0	0.000
4696	5898	188	1.0	0.000
160	6163	189	0.9301	-0.005
5369	6163	189	0.9588	-0.010
364	14405	189	0.8291	0.011
364	6163	189	0.9286	0.006
364	5369	189	0.9321	0.016
160	364	189	0.9586	-0.011
5369	14405	189	0.8614	-0.005
160	14405	189	0.8588	0.000
6163	14405	189	0.8608	0.005
160	5369	189	0.9388	0.005
9108	15912	190	0.7306	0.000
103	5969	191	0.7406	-0.025
325	1358	192	0.8606	-72.021
227	308	192	0.921	-18.011
227	1358	192	0.8252	72.022
3852	3888	193	0.8242	27.995
9235	9239	196	0.8586	-0.000
1565	4419	198	1.0	0.000
3194	4655	199	1.0	0.000
5173	6348	200	1.0	0.000
738	807	200	0.8362	-0.000
738	5173	200	0.7372	-157.136
738	2020	200	0.8042	-28.031
807	2020	200	0.7037	-28.031
738	6348	200	0.7372	-157.136
9	12	201	0.9513	14.016
111	389	201	0.8957	-180.063
173	389	201	0.8466	-50.015
111	743	201	0.7938	-27.995
9	267	201	0.9267	-14.016
12	98	201	0.8947	28.031
173	1573	201	0.8491	162.103
46	153	201	0.8649	28.031
46	111	201	0.9188	-48.000
743	1041	201	0.8118	48.000
98	5017	201	0.8418	18.022
18	7402	201	0.9161	33.984
12	18	201	0.9234	-48.000
18	111	201	0.939	18.011
1573	3869	201	0.9729	-0.049
98	546	201	0.8938	-28.019
47	16462	201	0.848	-1.004
153	1162	201	0.7637	-56.062
1573	13988	201	0.7338	-18.024
177	277	201	0.9593	14.016
18	2046	201	0.8626	5.953
546	2046	201	0.8844	-42.059
12	2046	201	0.8823	-42.047
267	2226	201	0.848	-14.016
111	153	201	0.8263	76.031
12	13914	201	0.8744	-0.000
1162	10288	201	0.9089	14.016
7402	10288	201	0.9196	18.011
9	7402	201	1.0	0.000
46	277	201	0.8275	-180.064
6778	13914	201	0.8343	14.016
6200	10457	201	0.9628	0.001
543	3869	201	0.9687	-0.013
3869	6200	201	0.9628	0.013
267	546	201	0.8859	28.044
71	543	201	0.8942	-17.998
173	15358	201	0.8815	-16.031
54	13473	201	0.7825	-17.027
2046	2226	201	0.872	0.000
1573	10457	201	0.9729	-0.036
1573	9465	201	0.7338	-18.025
543	6200	201	0.9562	0.000
71	10457	201	0.9036	-17.997
267	7402	201	0.9267	14.016
1162	6454	201	0.8831	-18.011
543	10457	201	0.9687	0.001
1573	13473	201	0.7804	-17.041
18	98	201	0.8596	76.032
54	10457	201	0.9724	-0.023
71	5017	201	0.8138	26.027
54	3869	201	0.9724	-0.036
111	1162	201	0.8012	19.969
54	6200	201	0.9695	-0.023
12	7402	201	0.9513	-14.016
12	546	201	0.9655	0.012
13473	13988	201	0.8088	-0.983
98	3869	201	0.8429	-26.016
9	18	201	0.9161	-33.984
177	15358	201	1.0	0.000
1573	6200	201	0.9679	-0.037
46	1162	201	0.8421	-28.031
18	546	201	0.9167	48.012
9	2226	201	0.8857	-28.032
18	267	201	0.864	19.969
47	153	201	0.8474	42.047
71	10288	201	0.837	-16.031
2226	6454	201	0.8246	14.016
12	267	201	0.8857	-28.032
9	546	201	0.9421	14.028
6454	6778	201	0.8195	14.015
47	5017	201	0.8441	42.058
546	13914	201	0.8837	-0.012
47	10288	201	1.0	0.000
1162	5017	201	0.7615	56.074
54	173	201	0.8484	-162.089
9	47	201	0.9196	18.011
