	feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
406	1487	2.0	0.70212513	ISDB	http://www.wikidata.org/entity/Q27108437	BAIRXMVFPKLWSE-UHFFFAOYSA-N	InChI=1S/C18H16O8/c1-23-12-6-8(4-5-9(12)19)11-7-10(20)13-14(21)15(22)17(24-2)18(25-3)16(13)26-11/h4-7,19,21-22H,1-3H3	COc1cc(-c2cc(=O)c3c(O)c(O)c(OC)c(OC)c3o2)ccc1O	C18H16O8	nan	360.08451747199996	thymonin	BAIRXMVFPKLWSE	Shikimates and Phenylpropanoids	Flavonoids	Flavones	http://www.wikidata.org/entity/Q15372584	Thymus saturejoides	905407.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Mentheae']	['Thymus']	['Thymus saturejoides']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	5.308500528335571	1	151	Shikimates and Phenylpropanoids	0.2	Flavonoids	0.2	Flavones	0.15
407	14890	7.0	0.25346738	ISDB	http://www.wikidata.org/entity/Q27101848	BCPSFKBPHHBDAI-LURJTMIESA-N	InChI=1S/C7H11NO4/c1-5(10)8-6(7(11)12)3-2-4-9/h4,6H,2-3H2,1H3,(H,8,10)(H,11,12)/t6-/m0/s1	CC(=O)N[C@@H](CCC=O)C(=O)O	C7H11NO4	nan	173.068807832	N-acetyl-5-oxo-L-norvaline	BCPSFKBPHHBDAI	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q1080188	Daphnia pulex	59086.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Branchiopoda']	['Diplostraca']	['Daphniidae']	['Unknown']	['Daphnia']	['Daphnia pulex']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	nan	nan	nan	nan	nan	nan	3	3	5.513869285583496	1	31	Amino acids and Peptides	1.0	Small peptides	1.0	Dipeptides	1.0
408	1492	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q83037377	AXCJQGZCVXCVAG-UHFFFAOYSA-N	InChI=1S/C15H32O/c1-3-5-7-9-11-13-15(16)14-12-10-8-6-4-2/h15-16H,3-14H2,1-2H3	CCCCCCCC(O)CCCCCCC	C15H32O	pos_1_1proton1acetonitrile	228.24531564400002	pentadecan-8-ol	AXCJQGZCVXCVAG	Fatty acids	Fatty acyls	Fatty alcohols	http://www.wikidata.org/entity/Q3689923	Leptogenys diminuta	35319.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Ponerini']	['Leptogenys']	['Leptogenys diminuta']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	nan	nan	nan	6	2	7.0	1	410	Fatty acids	0.6666666666666666	Fatty acyls	0.6666666666666666	Hydrocarbons	0.3333333333333333
409	14922	2.0	0.5808655	ISDB	http://www.wikidata.org/entity/Q77518120	INKMFMILWFCUFK-UHFFFAOYSA-N	InChI=1S/C18H29NO3/c1-7-12(4)10-13(5)16-18(6,22)17(21)14(15(20)8-2)11-19(16)9-3/h10-12,16,22H,7-9H2,1-6H3	CCC(=O)C1=CN(CC)C(C(C)=CC(C)CC)C(C)(O)C1=O	C18H29NO3	nan	307.21474378799996	1-ethyl-3-hydroxy-3-methyl-2-(4-methylhex-2-en-2-yl)-5-propanoyl-2H-pyridin-4-one	INKMFMILWFCUFK	Polyketides	nan	nan	http://www.wikidata.org/entity/Q104095411	Fusarium neocosmosporiellum	149805.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Nectriaceae']	['Unknown']	['Fusarium']	['Fusarium neocosmosporiellum']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	1	3.8234620094299316	1	107	Polyketides	0.6666666666666666	Lysine alkaloids	0.6666666666666666	Piperidine alkaloids	0.6666666666666666
410	14924	4.0	0.25356835	ISDB	http://www.wikidata.org/entity/Q75064503	NGBJXTBTFVALDW-UHFFFAOYSA-N	InChI=1S/C8H9NO3/c1-4-3-6(10)7(5(2)9)8(11)12-4/h3,9-10H,1-2H3	CC(=N)c1c(O)cc(C)oc1=O	C8H9NO3	nan	167.058243148	3-ethanimidoyl-4-hydroxy-6-methylpyran-2-one	NGBJXTBTFVALDW	Polyketides	Cyclic polyketides	2-pyrone derivatives	http://www.wikidata.org/entity/Q5509889	Fusarium incarnatum	1044684.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Nectriaceae']	['Unknown']	['Fusarium']	['Fusarium incarnatum']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	3.5142734050750732	1	252	Alkaloids	0.75	Cyclic polyketides	0.5	2-pyrone derivatives	0.5
411	14934	6.0	0.27514967	ISDB	http://www.wikidata.org/entity/Q77385936	XTQRPPSVJOYBFK-IHBLQFBFSA-N	InChI=1S/C8H11NO4/c1-4(10)8(13)6(11)2-5(3-9)7(8)12/h2,4,6-7,10-13H,1H3/t4-,6+,7+,8-/m0/s1	C[C@H](O)[C@]1(O)[C@H](O)C=C(C#N)[C@H]1O	C8H11NO4	nan	185.068807832	(3R,4S,5R)-3,4,5-trihydroxy-4-[(1S)-1-hydroxyethyl]cyclopent-1-ene-1-carbonitrile	XTQRPPSVJOYBFK	Amino acids and Peptides	nan	nan	http://www.wikidata.org/entity/Q3003918	Trichoderma harzianum	939829.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Hypocreaceae']	['Unknown']	['Hypocrea']	['Trichoderma harzianum']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	1	2.6005988121032715	1	6	Amino acids and Peptides	0.3488372093023256	Small peptides	0.1744186046511628	Dipeptides	0.10465116279069768
412	14937	1.0	0.31273067	ISDB	http://www.wikidata.org/entity/Q110171052	WCFMGDDKGCCBRK-UHFFFAOYSA-N	InChI=1S/C9H9ClO3/c10-7-5-6(1-3-8(7)11)2-4-9(12)13/h1,3,5,11H,2,4H2,(H,12,13)	O=C(O)CCc1ccc(O)c(Cl)c1	C9H9ClO3	nan	200.024021828	3-(3-chloro-4-hydroxyphenyl)propanoic acid	WCFMGDDKGCCBRK	Shikimates and Phenylpropanoids	nan	nan	http://www.wikidata.org/entity/Q22286833	Streptomyces albidoflavus	772836.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Streptomyces albidoflavus']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.250922679901123	1	-1	nan	nan	nan	nan	nan	nan
413	14951	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q72493345	HNTZKNJGAFJMHQ-UHFFFAOYSA-N	InChI=1S/C7H7NO2/c1-5-6(7(9)10)3-2-4-8-5/h2-4H,1H3,(H,9,10)	Cc1ncccc1C(=O)O	C7H7NO2	pos_1_1proton	137.047678464	2-methylpyridine-3-carboxylic acid	HNTZKNJGAFJMHQ	Alkaloids	Nicotinic acid alkaloids	Pyridine alkaloids	http://www.wikidata.org/entity/Q310045	Aenictus	169919.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Unknown']	['Aenictus']	['Unknown']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	nan	nan	nan	6	3	7.5	1	8	Alkaloids	0.0989010989010989	Nicotinic acid alkaloids	0.054945054945054944	Pyridine alkaloids	0.054945054945054944
414	1499	1.0	0.50060713	ISDB	http://www.wikidata.org/entity/Q83060925	ZVUUAOZFEUKPLC-UHFFFAOYSA-N	InChI=1S/C7H8O3/c1-3-5-4(2)6(8)10-7(5)9/h3H2,1-2H3	CCC1=C(C)C(=O)OC1=O	C7H8O3	nan	140.047344116	3-ethyl-4-methylfuran-2,5-dione	ZVUUAOZFEUKPLC	Polyketides	Cyclic polyketides	Furans	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	3.0024285316467285	1	-1	nan	nan	nan	nan	nan	nan
415	150	4.0	0.0	MS1_match	http://www.wikidata.org/entity/Q297592	MNWFXJYAOYHMED-UHFFFAOYSA-N	InChI=1S/C7H14O2/c1-2-3-4-5-6-7(8)9/h2-6H2,1H3,(H,8,9)	CCCCCCC(=O)O	C7H14O2	pos_2MH	130.099379688	heptanoic acid	MNWFXJYAOYHMED	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	http://www.wikidata.org/entity/Q1132830	Oecophylla smaragdina	1083670.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Oecophyllini']	['Oecophylla']	['Oecophylla smaragdina']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	nan	nan	nan	6	2	7.0	1	249	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Oxo fatty acids	0.7692307692307693
416	1500	125.0	0.6925407	ISDB	http://www.wikidata.org/entity/Q105341268	XSUVNTHNQMGPIL-UHFFFAOYSA-N	InChI=1S/C15H22O3/c1-9-4-5-13(2)11(6-9)18-12-7-10(16)14(13,3)15(12)8-17-15/h6,10-12,16H,4-5,7-8H2,1-3H3	CC1=CC2OC3CC(O)C(C)(C2(C)CC1)C31CO1	C15H22O3	nan	250.15689456400003	1',2',5'-trimethyl-8'-oxaspiro[oxirane-2,12'-tricyclo[7.2.1.0²,⁷]dodecan]-5'-en-11'-ol	XSUVNTHNQMGPIL	Terpenoids	Sesquiterpenoids	Trichothecane sesquiterpenoids	http://www.wikidata.org/entity/Q14853669	Plectris	54322.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Coleoptera']	['Scarabaeidae']	['Unknown']	['Plectris']	['Unknown']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	nan	nan	nan	nan	nan	4	2	7.770162582397461	1	29	Terpenoids	0.9310344827586207	Sesquiterpenoids	0.9310344827586207	Eudesmane sesquiterpenoids	0.5689655172413793
417	15003	4.0	0.30429348	ISDB	http://www.wikidata.org/entity/Q27154984	CRVXTEJTLQIKDI-XINAWCOVSA-N	InChI=1S/C6H9NO3/c8-3-4-2-7-5(9)1-6(7)10-4/h4,6,8H,1-3H2/t4-,6+/m1/s1	O=C1C[C@@H]2O[C@@H](CO)CN12	C6H9NO3	nan	143.058243148	2-hydroxymethylclavam	CRVXTEJTLQIKDI	Amino acids and Peptides	β-lactams	Clavams	http://www.wikidata.org/entity/Q309852	Euglena gracilis	1073327.0	['Eukaryota']	['Unknown']	['Euglenida']	['Euglenophyceae']	['Unknown']	['Euglenaceae']	['Unknown']	['Euglena']	['Euglena gracilis']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	1	2.7171740531921387	1	6	Amino acids and Peptides	0.3488372093023256	Small peptides	0.1744186046511628	Dipeptides	0.10465116279069768
418	1508	2.0	0.5019377	ISDB	http://www.wikidata.org/entity/Q105126851	JFQYSDBJBTYGCB-KRWDZBQOSA-N	InChI=1S/C19H30O6S/c1-3-4-5-6-7-8-17(26(22,23)24)14-16(20)11-9-15-10-12-18(21)19(13-15)25-2/h10,12-13,17,21H,3-9,11,14H2,1-2H3,(H,22,23,24)/t17-/m0/s1	CCCCCCC[C@@H](CC(=O)CCc1ccc(O)c(OC)c1)S(=O)(=O)O	C19H30O6S	nan	386.17630968	(5S)-1-(4-hydroxy-3-methoxyphenyl)-3-oxododecane-5-sulfonic acid	JFQYSDBJBTYGCB	Polyketides	nan	nan	http://www.wikidata.org/entity/Q35625	Zingiber officinale	1063866.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Zingiberales']	['Zingiberaceae']	['Unknown']	['Zingiber']	['Zingiber officinale']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	1	3.5077507495880127	1	182	Polyketides	0.75	Naphthalenes	0.25	Naphthalenes and derivatives	0.25
419	15080	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q369777	FBUKVWPVBMHYJY-UHFFFAOYSA-N	InChI=1S/C9H18O2/c1-2-3-4-5-6-7-8-9(10)11/h2-8H2,1H3,(H,10,11)	CCCCCCCCC(=O)O	C9H18O2	pos_1_1sodium1acetonitrile	158.130679816	nonanoic acid	FBUKVWPVBMHYJY	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	http://www.wikidata.org/entity/Q1132830	Oecophylla smaragdina	1083670.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Oecophyllini']	['Oecophylla']	['Oecophylla smaragdina']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	nan	nan	nan	6	3	7.5	1	525	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Branched fatty acids	1.0
420	15084	1.0	0.4395207	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	FFMCJGYZAHPFJO	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.7580827474594116	1	6	Amino acids and Peptides	0.3488372093023256	Small peptides	0.1744186046511628	Dipeptides	0.10465116279069768
421	151	2.0	0.2737375	ISDB	http://www.wikidata.org/entity/Q83066415	ZUPHXNBLQCSEIA-CPCISQLKSA-N	InChI=1S/C13H14N2O2/c1-7-12-9(6-11(14-7)13(16)17)8-4-2-3-5-10(8)15-12/h2-5,7,11,14-15H,6H2,1H3,(H,16,17)/t7-,11-/m0/s1	C[C@@H]1N[C@H](C(=O)O)Cc2c1[nH]c1ccccc21	C13H14N2O2	nan	230.105527688	(1S,3S)-1-methyl-1H,2H,3H,4H,9H-pyrido[3,4-b]indole-3-carboxylic acid	ZUPHXNBLQCSEIA	Alkaloids	Tryptophan alkaloids	Carboline alkaloids	http://www.wikidata.org/entity/Q2663116	Lethasterias nanimensis	132859.0	['Eukaryota']	['Metazoa']	['Echinodermata']	['Asteroidea']	['Forcipulatida']	['Asteriidae']	['Unknown']	['Lethasterias']	['Lethasterias nanimensis']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	3	4.594949960708618	1	475	Alkaloids	1.0	Tryptophan alkaloids	1.0	Carboline alkaloids	1.0
422	1511	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q422613	GHVNFZFCNZKVNT-UHFFFAOYSA-N	InChI=1S/C10H20O2/c1-2-3-4-5-6-7-8-9-10(11)12/h2-9H2,1H3,(H,11,12)	CCCCCCCCCC(=O)O	C10H20O2	pos_2MCH3CNNa	172.14632988	capric acid	GHVNFZFCNZKVNT	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	http://www.wikidata.org/entity/Q1132830	Oecophylla smaragdina	1083670.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Oecophyllini']	['Oecophylla']	['Oecophylla smaragdina']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	nan	nan	nan	6	3	7.5	1	110	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Branched fatty acids	1.0
423	15113	1.0	0.50411826	ISDB	http://www.wikidata.org/entity/Q27117434	AGPKZVBTJJNPAG-UHFFFAOYSA-N	InChI=1S/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)	CCC(C)C(N)C(=O)O	C6H13NO2	nan	131.094628656	Lisoleucine	AGPKZVBTJJNPAG	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q672531	Daphnia magna	668392.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Branchiopoda']	['Diplostraca']	['Daphniidae']	['Unknown']	['Daphnia']	['Daphnia magna']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	nan	nan	nan	nan	nan	nan	3	3	6.516472816467285	1	839	Amino acids and Peptides	1.0	Small peptides	1.0	Aminoacids	1.0
424	15126	1.0	0.47822526	ISDB	http://www.wikidata.org/entity/Q105347626	YFJXNGUQXKFQAO-UHFFFAOYSA-N	InChI=1S/C6H10N4/c7-3-1-2-5-4-9-6(8)10-5/h1-2,4H,3,7H2,(H3,8,9,10)	N=c1[nH]cc(C=CCN)[nH]1	C6H10N4	nan	138.09054632	3-(2-imino-1,3-dihydroimidazol-4-yl)prop-2-en-1-amine	YFJXNGUQXKFQAO	Alkaloids	nan	nan	http://www.wikidata.org/entity/Q3518062	Agelas oroides	268503.0	['Eukaryota']	['Metazoa']	['Porifera']	['Demospongiae']	['Agelasida']	['Agelasidae']	['Unknown']	['Agelas']	['Agelas oroides']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	1	4.412900924682617	1	113	Alkaloids	0.2727272727272727	nan	nan	nan	nan
425	15135	2.0	0.51864904	ISDB	http://www.wikidata.org/entity/Q77512592	ZLZRLBMUOXIEFI-GWJZTGGPSA-N	InChI=1S/C15H22O6/c1-6-5-10(16)8(3)14(7(6)2)21-15-13(19)12(18)11(17)9(4)20-15/h5,9,11-13,15-19H,1-4H3/t9-,11-,12+,13+,15-/m0/s1	Cc1cc(O)c(C)c(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)c1C	C15H22O6	nan	298.141638424	(2S,3R,4R,5R,6S)-2-(3-hydroxy-2,5,6-trimethylphenoxy)-6-methyloxane-3,4,5-triol	ZLZRLBMUOXIEFI	Polyketides	nan	nan	http://www.wikidata.org/entity/Q3005872	Pestalotiopsis	443192.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Xylariales']	['Amphisphaeriaceae']	['Unknown']	['Pestalotiopsis']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	1	2.5745961666107178	1	375	Polyketides	0.75	nan	nan	nan	nan
426	15142	2.0	0.5824438	ISDB	http://www.wikidata.org/entity/Q77518120	INKMFMILWFCUFK-UHFFFAOYSA-N	InChI=1S/C18H29NO3/c1-7-12(4)10-13(5)16-18(6,22)17(21)14(15(20)8-2)11-19(16)9-3/h10-12,16,22H,7-9H2,1-6H3	CCC(=O)C1=CN(CC)C(C(C)=CC(C)CC)C(C)(O)C1=O	C18H29NO3	nan	307.21474378799996	1-ethyl-3-hydroxy-3-methyl-2-(4-methylhex-2-en-2-yl)-5-propanoyl-2H-pyridin-4-one	INKMFMILWFCUFK	Polyketides	nan	nan	http://www.wikidata.org/entity/Q104095411	Fusarium neocosmosporiellum	149805.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Nectriaceae']	['Unknown']	['Fusarium']	['Fusarium neocosmosporiellum']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	1	3.829775094985962	1	107	Polyketides	0.6666666666666666	Lysine alkaloids	0.6666666666666666	Piperidine alkaloids	0.6666666666666666
427	15153	2.0	0.5808655	ISDB	http://www.wikidata.org/entity/Q77518120	INKMFMILWFCUFK-UHFFFAOYSA-N	InChI=1S/C18H29NO3/c1-7-12(4)10-13(5)16-18(6,22)17(21)14(15(20)8-2)11-19(16)9-3/h10-12,16,22H,7-9H2,1-6H3	CCC(=O)C1=CN(CC)C(C(C)=CC(C)CC)C(C)(O)C1=O	C18H29NO3	nan	307.21474378799996	1-ethyl-3-hydroxy-3-methyl-2-(4-methylhex-2-en-2-yl)-5-propanoyl-2H-pyridin-4-one	INKMFMILWFCUFK	Polyketides	nan	nan	http://www.wikidata.org/entity/Q104095411	Fusarium neocosmosporiellum	149805.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Nectriaceae']	['Unknown']	['Fusarium']	['Fusarium neocosmosporiellum']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	1	3.8234620094299316	1	107	Polyketides	0.6666666666666666	Lysine alkaloids	0.6666666666666666	Piperidine alkaloids	0.6666666666666666
428	1516	2.0	0.2183176	ISDB	http://www.wikidata.org/entity/Q105118842	IRHIZTZZOIVEPB-SQFISAMPSA-N	InChI=1S/C15H27ClO/c1-2-3-4-5-6-7-8-9-10-11-12-13-15(16)14-17/h13-14H,2-12H2,1H3/b15-13-	CCCCCCCCCCCC/C=C(\Cl)C=O	C15H27ClO	nan	258.175043164	(2Z)-2-chloropentadec-2-enal	IRHIZTZZOIVEPB	Fatty acids	Fatty acyls	Fatty aldehydes	http://www.wikidata.org/entity/Q42362731	Ohelopapa flexilis	905476.0	['Eukaryota']	['Archaeplastida']	['Rhodophyta']	['Florideophycidae']	['Unknown']	['Unknown']	['Unknown']	['Ohelopapa']	['Ohelopapa flexilis']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	1	2.3732703924179077	1	202	Fatty acids	1.0	Fatty Acids and Conjugates	0.6666666666666666	Hydroxy fatty acids	0.6666666666666666
429	15172	1.0	0.65767956	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	FPPCCQGECVKLDY	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.630718231201172	1	13	Amino acids and Peptides	0.2619047619047619	Small peptides	0.2619047619047619	Dipeptides	0.17857142857142858
430	15188	12.0	0.7379579	ISDB	http://www.wikidata.org/entity/Q105145425	KSIJECNNZVKMJG-UHFFFAOYSA-N	InChI=1S/C6H11NO3/c1-4(8)2-3-5(7)6(9)10/h5H,2-3,7H2,1H3,(H,9,10)	CC(=O)CCC(N)C(=O)O	C6H11NO3	nan	145.073893212	2-amino-5-oxohexanoic acid	KSIJECNNZVKMJG	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q306939	Apis cerana	625771.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Apidae']	['Apini']	['Apis']	['Apis cerana']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	nan	nan	nan	nan	5	3	9.451831817626953	1	488	Amino acids and Peptides	0.75	Small peptides	0.75	Aminoacids	0.75
431	15190	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104376081	OIFCPZGZZQQDNO-BHQGJQQGSA-N	InChI=1S/C10H16O4/c1-5-3-4-7(6(2)9(11)12)8(5)10(13)14/h5-8H,3-4H2,1-2H3,(H,11,12)(H,13,14)/t5-,6?,7-,8-/m0/s1	CC(C(=O)O)[C@@H]1CC[C@H](C)[C@@H]1C(=O)O	C10H16O4	pos_1_1proton1ammonium	200.104858992	(1S,2S,5S)-2-(1-carboxyethyl)-5-methylcyclopentane-1-carboxylic acid	OIFCPZGZZQQDNO	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q3911861	Anonychomyrma nitidiceps	736303.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Unknown']	['Anonychomyrma']	['Anonychomyrma nitidiceps']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	nan	nan	nan	6	2	7.0	1	6	Amino acids and Peptides	0.3488372093023256	Small peptides	0.1744186046511628	Dipeptides	0.10465116279069768
432	15224	3.0	0.45245892	ISDB	http://www.wikidata.org/entity/Q524670	NPOAOTPXWNWTSH-UHFFFAOYSA-N	InChI=1S/C6H10O5/c1-6(11,2-4(7)8)3-5(9)10/h11H,2-3H2,1H3,(H,7,8)(H,9,10)	CC(O)(CC(=O)O)CC(=O)O	C6H10O5	nan	162.05282342	meglutol	NPOAOTPXWNWTSH	Fatty acids	Fatty Acids and Conjugates	Dicarboxylic acids	http://www.wikidata.org/entity/Q130888	Drosophila melanogaster	505714.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Diptera']	['Drosophilidae']	['Drosophilini']	['Drosophila']	['Drosophila melanogaster']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	nan	nan	nan	nan	nan	4	3	7.309835433959961	1	464	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Dicarboxylic acids	0.8
433	1523	1.0	0.7571489	ISDB	http://www.wikidata.org/entity/Q104396729	QFIHQWXKTUONPL-UHFFFAOYSA-N	InChI=1S/C18H33NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h14-17H,2-13H2,1H3,(H2,19,20)	CCCCCCCCCCCCCC=CC=CC(N)=O	C18H33NO	nan	279.25621467599996	octadeca-2,4-dienamide	QFIHQWXKTUONPL	nan	nan	nan	http://www.wikidata.org/entity/Q685336	Piper longum	97780.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Piperales']	['Piperaceae']	['Unknown']	['Piper']	['Piper longum']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	4.028595924377441	1	-1	nan	nan	nan	nan	nan	nan
434	15239	1.0	0.20935756	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	WOJKBHBBJMHDNJ	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0.8374302387237549	1	256	Shikimates and Phenylpropanoids	0.8	Cyclic polyketides	0.8	2-pyrone derivatives	0.6
